#36864
#36864
#36864
#0
#0
   Index      Gx      Gy      Gz
   18437  -10693   13271   27985
   18438   30531     -39   11895
   18439   16721   26581   -9355
   18440  -10859  -23769   19767
   18441   -3418  -32202    4997
   18442  -26175  -15779   11813
   18443    6014   31754    5401
   18444   -3853   18444   26807
   18445  -19333    4283   26106
   18446  -20722  -25220   -2861
   18447  -11215   22672  -20828
   18448   30238    5660  -11281
   18449   -9332    3555  -31207
   18450   -1977   -5163  -32297
   18451  -11068   23568   19891
   18452   21695   17842  -16871
   18453  -26303    3765   19173
   18454    7935   25035   19594
   18455  -10439  -24310  -19330
   18456   31512   -8962    -543
   18457   13436  -19154   22939
   18458   28602   13701    8236
   18459  -24178  -11820  -18691
   18460   -1917   10491   30982
   18461  -32652    1288    2417
   18462  -18753   15525   21930
   18463   22137  -12489   20679
   18464  -16697  -27963    3593
   18465  -28512   15452   -4683
   18466   28112   -9906  -13611
   18467    9959  -24105   19834
   18468    3406   -6008   32030
   18469   32602    3229     549
   18470  -25674   -1980  -20263
   18471   31831    7289    2697
   18472  -27476    6890  -16469
   18473  -23508   21690   -7107
   18474  -18478  -19040  -19227
   18475  -26071    6576   18727
   18476    4011   32472   -1758
   18477   -8904   31484   -1770
   18478   21727  -19928   14298
   18479    4576   21410  -24378
   18480  -14011   -2135   29542
   18481   23822  -16411   15389
   18482   19700  -25002    7774
   18483   30417  -11495    4038
   18484   15328   22812  -17840
   18485  -16174   13238   25235
   18486   32752    -284     919
   18487   13419   29413   -5331
   18488  -24531   12098   18041
   18489   -1898   30050   12924
   18490   -2947    5715   32129
   18491   25508   19645    6088
   18492   20276   12461  -22521
   18493   10968   19181  -24195
   18494   23352    7851  -21602
   18495   11805  -11200  -28440
   18496  -15080   27918   -8173
   18497  -16172  -24332   14834
   18498  -30367   -9932   -7267
   18499   10339   -6496  -30406
   18500   -4291    2394  -32396
   18501  -28515   12482   10233
   18502     258  -28274   16557
   18503  -15206    6285  -28335
   18504  -11182  -28942  -10533
   18505   -2018   32704    -170
   18506   26644   14548  -12331
   18507   -7083   29940   11273
   18508   24899   -6724   20210
   18509   18608  -24351   11593
   18510   16414    2733   28227
   18511  -29859    9959    9103
   18512   23353   22482    4778
   18513     859    6239   32156
   18514    5465  -13843  -29192
   18515  -11277   14389  -27192
   18516    8762   -9121   30227
   18517   13435   29236   -6197
   18518  -25923  -15944   12142
   18519   29554   12738   -6157
   18520   -1807   -4258   32438
   18521    4381  -23751   22143
   18522   28193   -1312  -16646
   18523  -16555   27742   -5473
   18524    4066   31377   -8520
   18525    1580  -26561   19122
   18526    7718   -8596  -30662
   18527    -502  -26380   19429
   18528  -11884    -201  -30535
   18529   -7805   -4111  -31556
   18530   -8511   31454   -3443
   18531  -24084   -2090   22118
   18532   25414    7176   19397
   18533  -12482    9909   28629
   18534   17254  -19819  -19574
   18535    9094  -20640   23767
   18536  -16483  -23363  -16003
   18537     545   15515  -28855
   18538   11410    -313   30714
   18539  -16205     539  -28474
   18540  -17719  -21108  -17724
   18541    6100  -10007  -30599
   18542    2445   21744  -24390
   18543   16215  -25914   11798
   18544    7456    7904  -30912
   18545   -9892  -21070   23061
   18546   29055   -5074  -14271
   18547  -24231   21456   -5112
   18548   31113    2158   10047
   18549  -14018  -10668   27628
   18550  -16444  -24861  -13608
   18551   11739     172   30591
   18552  -23131  -14259   18311
   18553    9627   15684  -27110
   18554   19005   16420  -21043
   18555   18938   17409  -20295
   18556    3998  -19175  -26267
   18557    5211  -18025   26862
   18558   13284    4627  -29593
   18559   18094    4924   26870
   18560    9075   19437  -24769
   18561  -31037    4284   -9590
   18562  -27509    2816  -17578
   18563    8252  -31460    3979
   18564  -23578   22240    4804
   18565  -17734   24332  -12925
   18566   -5667  -26840   17920
   18567    3672    6725  -31858
   18568   13170   25833  -15258
   18569   -1485   16422   28315
   18570   24049   -1934   22170
   18571    8303    5203  -31267
   18572    7502   -9291   30513
   18573  -24300   20937   -6690
   18574   -3739   32537     998
   18575    6621  -28273   15181
   18576    8595   31426    3488
   18577    8391    -582   31668
   18578  -30361   12115    2251
   18579    7900   30422    9260
   18580   26888  -15363  -10706
   18581    6693    5452   31609
   18582  -20784    1291   25298
   18583   19088    6708  -25773
   18584  -19876   24827    7884
   18585    3282   21711   24321
   18586    6916  -31495    5821
   18587  -21268   17843   17405
   18588   13706   24942   16238
   18589   -2556  -21615  -24493
   18590   30710    7086    8961
   18591  -19217   -2209   26447
   18592  -21296   22393  -10894
   18593     378  -32759    -597
   18594   -3795   27118  -17996
   18595   22217   16754   17301
   18596  -22837   22654   -6239
   18597   -3654  -12293   30152
   18598  -26622  -17626    7365
   18599   25805  -17767   -9595
   18600   22740   13839  -19105
   18601  -16932    4179  -27739
   18602  -22764   22895    5589
   18603  -28878     221  -15481
   18604   30930   -9319    5486
   18605  -12351    -289  -30348
   18606   -6340  -18927   25985
   18607   10290  -22691  -21280
   18608  -10043   27625   14479
   18609   -7573  -19788  -24994
   18610  -32582   -3117   -1520
   18611  -28447    3384   15904
   18612  -11019  -30780    2198
   18613  -31542     591    8853
   18614   -8086  -10476   29975
   18615   15031  -23752  -16839
   18616  -18389  -25772    8443
   18617  -27926    5792   16131
   18618   -1451   23191   23102
   18619    7707  -29814   11196
   18620    7292    8759   30720
   18621     288   -3491  -32579
   18622    1796  -17684  -27526
   18623   27989   16449    4436
   18624    9578   29468  -10655
   18625  -11097   30022    7012
   18626  -20946   -5400  -24612
   18627   27300  -17312    5348
   18628  -14757   16561   24116
   18629   10422  -19476  -24201
   18630   -3319   31350   -8931
   18631   18116   -4492  -26930
   18632   19967  -15578  -20791
   18633   27686  -15893    7385
   18634    -670  -17077   27956
   18635   13095  -25661   15610
   18636   -4564    1258  -32423
   18637  -19558  -26111   -3049
   18638  -19417   26165    3468
   18639   30591    7378   -9132
   18640   -9614    3540  -31123
   18641  -30435    4487   11279
   18642   12932  -27772   11623
   18643  -30441    9140   -7964
   18644    3043   32341   -4296
   18645  -32258    5329    2159
   18646    9201  -11259  -29363
   18647  -18479  -20551  -17601
   18648   25713  -19723   -4844
   18649   -1535  -22875  -23409
   18650   -4971    5067   31988
   18651  -14448  -18561   22811
   18652   15297    7257   28053
   18653    8566  -20111   24409
   18654   29688   12023   -6906
   18655   12688  -29115   -8059
   18656   10027   -2673  -31080
   18657  -23508  -14029   18005
   18658    9880   29702   -9686
   18659  -24675   -8560  -19787
   18660  -15750   25914   12410
   18661   15276   22004  -18870
   18662    9055   18531  -25460
   18663   13723   -6671   28996
   18664    1719  -22999   23275
   18665     853  -22532   23774
   18666  -21729     614  -24517
   18667   15146   23021  -17727
   18668  -16157  -17413   22569
   18669    3580  -25623   20107
   18670   -6584  -28561  -14648
   18671   26861  -14109  -12370
   18672  -20890  -24000   -7824
   18673  -31620    6728   -5342
   18674    9052   13511  -28446
   18675  -13369    6019   29303
   18676    8759  -25201   19021
   18677   23120  -20969    9970
   18678    8561   -5498   31147
   18679   16587  -14593  -24198
   18680  -15930  -28615    1037
   18681   -7559  -31814    2085
   18682    -356  -22170  -24125
   18683    -907   31362    9445
   18684  -32155    1682   -6074
   18685   29007   -8622   12564
   18686  -23329   19121   12796
   18687   -9278   28614  -12991
   18688    6465  -23627   21762
   18689   10124   25632   17724
   18690    3225    6727   31906
   18691    9749   30407    7351
   18692  -25146  -19072   -8805
   18693   13309   19304  -22888
   18694    5648   -8361   31174
   18695  -26865  -13008   13517
   18696    -761  -27710   17470
   18697  -18131  -17258  -21143
   18698   12193  -25215  -17004
   18699  -15214  -11811   26507
   18700   -6397  -28248   15321
   18701   21024   -5362   24553
   18702   -2016  -28946  -15221
   18703  -17724   15096   23056
   18704   21062   12925   21517
   18705   -8637  -19503   24873
   18706    6966   13034  -29244
   18707  -23954  -15285  -16315
   18708  -11283   20220   23183
   18709  -12616    5781   29683
   18710  -22117   -1264  -24143
   18711  -25755   15492  -13049
   18712   -4372   13865  -29365
   18713    1261   32600    3043
   18714   -6108   31924   -4148
   18715   11101  -23569  -19871
   18716   23298  -12497  -19356
   18717    2805  -18557  -26859
   18718    4166   -1404  -32470
   18719   13364   21786  -20503
   18720   27786  -14254    9918
   18721  -27904   15988    6273
   18722   -7276   13438   28984
   18723  -28388  -13541    9188
   18724   32317    4260   -3330
   18725  -29448   11885   -8072
   18726   -4096    4542  -32190
   18727   22955  -14213  -18566
   18728   -4817   32196   -3722
   18729  -21770   22111  -10526
   18730   19343  -11973  -23583
   18731   16723    8151  -26973
   18732    3162    2441  -32522
   18733  -13451  -22631   19507
   18734  -15983  -25206  -13522
   18735   13829  -26278   13850
   18736   18465   26813   -3702
   18737   -6502  -29203  -13363
   18738   21877   18758  -15593
   18739   20289  -21096  -14729
   18740  -15867   -6435  -27937
   18741  -14275  -22432   19148
   18742  -27684   11670  -13078
   18743  -14234   -1638  -29468
   18744  -14957  -27103  -10741
   18745  -14752   17091   23747
   18746   -7045  -22439  -22814
   18747    5357   29819  -12481
   18748   28242  -16490    2023
   18749     781  -32656    2576
   18750   26206    3798   19299
   18751  -11298   10838  -28784
   18752    -950  -23841   22457
   18753  -16492   -1937   28247
   18754  -26515   -9051   16990
   18755   -3832   20819  -25010
   18756  -13889  -16730  -24512
   18757  -11835  -27601  -13106
   18758  -23706  -21127   -8081
   18759  -28616   12245   10237
   18760    9912  -21429   22719
   18761  -23936  -12946   18251
   18762  -18972   23322   13030
   18763   14477   29361   -1393
   18764   17670  -26674   -7065
   18765   32250   -4814    3223
   18766  -12061  -29823    6227
   18767  -15428   -1662  -28859
   18768   17612   -2957   27472
   18769   27128   18341   -1141
   18770    3241   16800  -27944
   18771   26662   16021  -10301
   18772   28823   15354    2668
   18773  -29549  -12371    6886
   18774   22822   14959   18138
   18775  -17633   25509   10582
   18776  -30063   -8109   10204
   18777  -16408   27900    5099
   18778  -21532  -20396  -13929
   18779  -25920    8457   18173
   18780   -6549  -32074    1418
   18781  -26890  -18625   -1926
   18782  -12205  -17783  -24666
   18783   22939   -6749   22402
   18784  -13223   19715  -22586
   18785   26151   -9187   17473
   18786     -84  -14011  -29620
   18787   24054  -14023   17274
   18788    5817   30722   -9796
   18789  -21872  -24255   -2629
   18790    9468  -10425  -29586
   18791   27510  -11547  -13545
   18792  -23690   15935   16078
   18793   16096    5923   27919
   18794    8280  -27036   16557
   18795   20421  -10773  -23250
   18796  -30170   -7928  -10027
   18797   10762  -17087   25804
   18798   -6080   22035  -23476
   18799   22636   -5618   23014
   18800  -12811   30122   -1472
   18801    9863   14035   27917
   18802   11708   30483    2713
   18803   22825   23436    1841
   18804   19384  -13977   22417
   18805   12089   22063  -20994
   18806  -19683   21704  -14668
   18807    -245  -23797  -22523
   18808   -8947   25435   18618
   18809  -30987    7617    7443
   18810   29754   10704    8588
   18811   15166   24776   15158
   18812  -10379  -18450  -25010
   18813   -5404    8924   31061
   18814   11965  -18023  -24610
   18815   -3395  -19211   26325
   18816   17383   -3320  -27576
   18817  -20379   -7568   24516
   18818  -26840   17493    6871
   18819  -17802   15427   22776
   18820    9611   27972   14101
   18821  -11949    4752   30138
   18822   -6189   25144  -20078
   18823    2628  -17075  -27842
   18824  -14317   11222  -27253
   18825   12671    -404   30215
   18826  -11951    1114   30489
   18827  -16223    2819   28329
   18828    5731   29846   12248
   18829  -20888   -8686  -23704
   18830  -31040    4047    9682
